id,judul_kkn,waktu_pelaksanaan,url_pemberitaan,laporan_akhir_kkn,url_video_aktivitas_kkn,url_laporan_akhir,periodesem,nama_kelurahan_desa,desa_text,nama_kecamatan,nama_kota_kabupaten,nama_provinsi,latitude,longitude,lokasi
491,PEMBERDAYAAN MASYARAKAT MELALUI PELATIHAN HIDROPONIK SEBAGAI UPAYA PEMANFAATAN PEKARANGAN RUMAH DI DESA CANDIMULYO DOLOPO MADIUN,2022-07-21,https://www.its.ac.id/news/2023/01/08/berdayakan-masyarakat-kkn-its-beri-pelatihan-hidroponik/,9469022c6c01b19a421d1fe8d8cd48c0,https://youtu.be/sSkPfx4EfEc,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=9469022c6c01b19a421d1fe8d8cd48c0,20221,CANDIMULYO,Candimulyo,DOLOPO,KABUPATEN MADIUN,JAWA TIMUR,-7.7663743,111.4809144,"Candimulyo CANDIMULYO, KECAMATAN DOLOPO, KABUPATEN MADIUN, PROVINSI JAWA TIMUR"
497,Pengenalan Sistem Evaluasi Pelajaran Berbasis Elektronik untuk Guru di SDN Candimulyo Madiun Jawa Timur,2022-09-20,https://www.its.ac.id/news/2023/01/09/abmas-its-kenalkan-sistem-evaluasi- elektronik-untuk-guru-sd/,7e4a7a5815bcbf80c1f45b5f8711eeb8,https://youtu.be/djM0KmWjTI8,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=7e4a7a5815bcbf80c1f45b5f8711eeb8,20221,CANDIMULYO,Sidowayah,DOLOPO,KABUPATEN MADIUN,JAWA TIMUR,-7.7638107,111.5380234,"Sidowayah CANDIMULYO, KECAMATAN DOLOPO, KABUPATEN MADIUN, PROVINSI JAWA TIMUR"
516,PENGENALAN KONSEP OPTIKA FISIS BAGI SISWA MTS BULU CANDIMULYO MADIUN MELALUI PRAKTIKUM INTERFERENSI BERBASIS PERALATAN SEDERHANA,2022-10-01,https://www.its.ac.id/news/2023/02/20/cerdaskan-siswa-kkn-its-ajarkan-fenomena-interferensi/,ef47ba60758149eff37c8819cf7a6085,https://www.youtube.com/watch?v=P3izIfFBmSU,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=ef47ba60758149eff37c8819cf7a6085,20221,CANDIMULYO,Candimulyo,DOLOPO,KABUPATEN MADIUN,JAWA TIMUR,-7.76638,111.5509549,"Candimulyo CANDIMULYO, KECAMATAN DOLOPO, KABUPATEN MADIUN, PROVINSI JAWA TIMUR"
538,Pelatihan Ilmu Falaq Modern untuk santri pondok pesantren Miftahul Huda Bulu Madiun,2022-09-30,https://intip.in/ArtikelPengenalanIlmuFalaqModerndiPesantrenMHBM,fd439f4a508eac68c71619cbe05342d9,https://intip.in/VideoPengenalanIlmuFalaqModerndiPesantrenMHBM,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=fd439f4a508eac68c71619cbe05342d9,20221,CANDIMULYO,Candimulyo,DOLOPO,KABUPATEN MADIUN,JAWA TIMUR,-7.76638,111.5509549,"Candimulyo CANDIMULYO, KECAMATAN DOLOPO, KABUPATEN MADIUN, PROVINSI JAWA TIMUR"
482,"PELATIHAN E-LEARNING SEBAGAI MEDIA PEMBELAJARAN INTERAKTIF BAGI GURU-GURU DI SDN CANDIMULYO 3, DOLOPO, MADIUN, JAWA TIMUR",2022-09-28,https://www.its.ac.id/news/2022/12/28/kkn-abmas-its-bekali-pelatihan-e-learning-untuk-guru-sd/,dfc6551734da5ed59db0002813fc842d,https://youtu.be/bzIrgvHjqIg,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=dfc6551734da5ed59db0002813fc842d,20221,CANDIMULYO,Candimulyo,DOLOPO,KABUPATEN MADIUN,JAWA TIMUR,-7.76638,111.5509549,"Candimulyo CANDIMULYO, KECAMATAN DOLOPO, KABUPATEN MADIUN, PROVINSI JAWA TIMUR"
478,PENGOLAHAN LIMBAH SABUT KELAPA MENGGUNAKAN MESIN PENGURAI DALAM UPAYA PEMANFAATANNYA SEBAGAI PRODUK TEPAT GUNA DI DESA CANDIMULYO DOLOPO MADIUN,2022-07-12,https://www.its.ac.id/news/2022/12/22/kkn-abmas-its-sosialisasikan-alat-pengurai-sabut-kelapa/,a43748f8126f802ea050f9ab23a28033,https://youtu.be/EDxIwO120Ws,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=a43748f8126f802ea050f9ab23a28033,20221,CANDIMULYO,Candimulyo,DOLOPO,KABUPATEN MADIUN,JAWA TIMUR,-7.7663743,111.4809144,"Candimulyo CANDIMULYO, KECAMATAN DOLOPO, KABUPATEN MADIUN, PROVINSI JAWA TIMUR"
493,PELATIHAN PENGOPERASIAN DASHBOARD MONOGRAFI DESA,2022-06-28,https://nawacita.co/index.php/2022/08/04/pengabdian-kepada-masyarakat-dosen-its-di-wonoasri-kabupaten-madiun/,9ac67dc38feeb335fa2b1cc016131043,https://youtu.be/vS4HzVuFIIQ,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=9ac67dc38feeb335fa2b1cc016131043,20212,NGADIREJO,,WONOASRI,KABUPATEN MADIUN,JAWA TIMUR,-7.590323,111.5745796," NGADIREJO, KECAMATAN WONOASRI, KABUPATEN MADIUN, PROVINSI JAWA TIMUR"
475,PELATIHAN PENGOLAHAN DATA BAGI STAFF KELURAHAN SE- KECAMATAN WONOASRI,2022-06-28,Kecamatan Wonoasri Kabupaten Madiun,1497138b09c34000ea40781e6af414f5,https://youtu.be/vS4HzVuFIIQ,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=1497138b09c34000ea40781e6af414f5,20212,WONOASRI,Wonosari,WONOASRI,KABUPATEN MADIUN,JAWA TIMUR,-7.5888644,111.564154,"Wonosari WONOASRI, KECAMATAN WONOASRI, KABUPATEN MADIUN, PROVINSI JAWA TIMUR"
300,PEMBERDAYAAN BERKELANJUTAN UMKM SADAR HALAL DI MADIUN GUNA MENDUKUNG PROSES SERTIFIKASI HALAL,2021-06-02,https://www.its.ac.id/news/2021/10/20/kkn-its-bantu-proses-sertifikasi-halal-umkm-madiun/,8de81d91d3be2ca14fb5970d07f0686f,https://www.youtube.com/watch?v=ODBuohZnJN8,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=8de81d91d3be2ca14fb5970d07f0686f,20202,BALEREJO,Geger,BALEREJO,KABUPATEN MADIUN,JAWA TIMUR,-7.581052777144173,111.61835654083046,"Geger BALEREJO, KECAMATAN BALEREJO, KABUPATEN MADIUN, PROVINSI JAWA TIMUR"
322,"Rancang Bangun Light Trap Lampu Halogen LED Sebagai Penjebak Hama Padi Untuk Mengurangi Pengunaan Pestisida dan Meningkatkan Hasil Penen Bagi Petani di Desa Lembeyan Kulon, Kecamatan Lembeyan, Magetan Berbasis Energi Sel Surya",2021-02-24,https://www.its.ac.id/news/2021/11/25/bantu-petani-kurangi-pestisida-its-rancang-light-trap/,3f6a0b4cefdc9d08f44796d1ecd3c8d1,https://www.youtube.com/watch?v=aUXR-5UMGOU,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=3f6a0b4cefdc9d08f44796d1ecd3c8d1,20202,LEMBEYAN KULON,,LEMBEYAN,KABUPATEN MAGETAN,JAWA TIMUR,-7.728641492893368,111.38764217901956," LEMBEYAN KULON, KECAMATAN LEMBEYAN, KABUPATEN MAGETAN, PROVINSI JAWA TIMUR"
339,PELATIHAN PEMANDU WISATA BAGI KELOMPOK SADAR  WISATA (POKDARWIS) KAMPUNG SUSU LAWU,2021-06-05,https://www.its.ac.id/news/2021/10/10/kkn-its-dongkrak-produktivitas-kampung-susu-lawu-lewat-pelatihan/,ce893b3e6b2f9569206eadc3bf0be358,https://www.youtube.com/watch?v=fY_kMxMPtUs&amp;t=84s,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=ce893b3e6b2f9569206eadc3bf0be358,20202,SARANGAN,Singolangu,PLAOSAN,KABUPATEN MAGETAN,JAWA TIMUR,-7.6681743,111.2253488,"Singolangu SARANGAN, KECAMATAN PLAOSAN, KABUPATEN MAGETAN, PROVINSI JAWA TIMUR"
135,Relawan Covid-19 Kemdikbud PENGADAAN MEDIA CUCI TANGAN GUNA SEBAGAI LANGKAH PENCEGAHAN COVID-19,2020-08-17,https://www.its.ac.id/news/2020/10/10/melalui-kkn-mahasiswa-its-bantu-tegakkan-protokol-kesehatan/,5299b1d5d0cdf627d730897b8e06a31b,,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=5299b1d5d0cdf627d730897b8e06a31b,20201,MILANGASRI,,PANEKAN,KABUPATEN MAGETAN,JAWA TIMUR,-7.6267246,111.3147193," MILANGASRI, KECAMATAN PANEKAN, KABUPATEN MAGETAN, PROVINSI JAWA TIMUR"
271,Pencarian Aliran Air Tanah Sebagai Awal Relasi Pembangunan Sumur Wakaf Untuk Mengatasi Kelangkaan Air Bersih di Desa Jumok,2021-07-09,https://www.its.ac.id/news/2021/09/06/kkn-its-bantu-temukan-sumber-air-untuk-bojonegoro/,494ff39dec3373560f2cccfe6a1c5022,https://www.youtube.com/watch?v=KRS5zP4Ne2U,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=494ff39dec3373560f2cccfe6a1c5022,20211,JUMOK,,NGRAHO,KABUPATEN BOJONEGORO,JAWA TIMUR,-7.205631186724423,111.53806640322877," JUMOK, KECAMATAN NGRAHO, KABUPATEN BOJONEGORO, PROVINSI JAWA TIMUR"
213,KKN – TEMATIK RELAWAN DESA ITS MELAWAN COVID-19 BERSAMA MASYARAKAT MELAWAN COVID-19,2020-04-29,https://www.its.ac.id/news/2020/05/27/kkn-model-baru-di-masa-pandemi-its-rekrut-relawan-desa/,a0922482fb94bff9aef50074fe4fbc60,https://www.youtube.com/watch?v=ZGh7Uvrgd4g,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=a0922482fb94bff9aef50074fe4fbc60,20192,SIDOBANDUNG,,BALEN,KABUPATEN BOJONEGORO,JAWA TIMUR,-7.1906472,111.9312604," SIDOBANDUNG, KECAMATAN BALEN, KABUPATEN BOJONEGORO, PROVINSI JAWA TIMUR"
275,PEMETAAN POTENSI AIR TANAH DI DAERAH RAWAN AIR MENGGUNAKAN METODE GEOLISTRIK,2021-07-09,https://kabarpasti.com/kkn-its-di-bojonegoro-terapkan-metode-geolistrik-atasi-kekeringan-dan-kurangnya-air-bersih/,91a081d3b9a3ce16165c4c45e51a69cc,https://www.youtube.com/watch?v=7p1zCVmd3Mg,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=91a081d3b9a3ce16165c4c45e51a69cc,20211,PACING,,SUKOSEWU,KABUPATEN BOJONEGORO,JAWA TIMUR,-7.222661432180306,111.96753860209783," PACING, KECAMATAN SUKOSEWU, KABUPATEN BOJONEGORO, PROVINSI JAWA TIMUR"
533,PELATIHAN PEMROGRAMAN WEB DASAR UNTUK SISWA DI SMAN 1 BOJONEGORO,2022-09-26,https://www.its.ac.id/informatika/id/mahasiswa-its-bantu-siswa-sma-negeri-1-bojonegoro-dalam-pemrograman-web/,a3a545b198d06fb9e9fc18653eee6e77,https://youtu.be/0a4MT9SPBA4,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=a3a545b198d06fb9e9fc18653eee6e77,20221,KEPATIHAN,Kepatihan,BOJONEGORO,KABUPATEN BOJONEGORO,JAWA TIMUR,-7.1519545,111.8802955,"Kepatihan KEPATIHAN, KECAMATAN BOJONEGORO, KABUPATEN BOJONEGORO, PROVINSI JAWA TIMUR"
403,"PENERAPAN TEKNOLOGI POMPA AIR LISTRIK BERBASIS SOLAR  PHOTOVOLTAIC DILENGKAPI TEKNOLOGI MPPT (MAXIMUM  POWER POINT TRACKING) GUNA MENINGKATKAN EFEKTIVITAS  PRODUKSI PERIKANAN DI KELURAHAN MOJOKAMPUNG,  BOJONEGORO",2022-06-24,https://kumparan.com/m-sultan-a-r/its-efisiensikan-pengelolaan-perikanan-pompa-air-listrik-berbasis-photovoltaic-1z9qrBpfKrs,ebc30a89f1dbeb3dec93673beee1a69c,https://www.youtube.com/watch?v=37GNxgX3osk,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=ebc30a89f1dbeb3dec93673beee1a69c,20212,MOJO KAMPUNG,Mojo Kampung,BOJONEGORO,KABUPATEN BOJONEGORO,JAWA TIMUR,-7.1583146,111.8900707,"Mojo Kampung MOJO KAMPUNG, KECAMATAN BOJONEGORO, KABUPATEN BOJONEGORO, PROVINSI JAWA TIMUR"
14,KKN Tematik : Relawan Desa ITS Melawan COVID-19,2020-03-29,https://www.its.ac.id/news/2020/05/27/kkn-model-baru-di-masa-pandemi-its-rekrut-relawan-desa/,5dae8270a798a9b204e0369c47fa45fe,https://youtu.be/RF9_v6FuCQ4,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=5dae8270a798a9b204e0369c47fa45fe,20192,NGUMPAK DALEM,,DANDER,KABUPATEN BOJONEGORO,JAWA TIMUR,-7.1973042,111.819611," NGUMPAK DALEM, KECAMATAN DANDER, KABUPATEN BOJONEGORO, PROVINSI JAWA TIMUR"
409,"Digitalisasi Perpustakaan DESA BEGADON-BOJONEGORO DENGAN PELATIHAN PEMANFAATAN APLIKASI BERBASIS PERANGKAT BERGERAK ,“FANTASY STORY WRITING APP”, UNTUK MEMBUAT BUKU DIGITAL",2022-08-18,https://www.its.ac.id/news/2022/09/06/dukung-literasi-kkn-abmas-its-luncurkan-buku-karya-masyarakat-desa/,2993d025317345d8edd65c1b2476722f,https://www.youtube.com/watch?v=dVUKvBhvIRw,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=2993d025317345d8edd65c1b2476722f,20221,BEGADON,Begadon,GAYAM,KABUPATEN BOJONEGORO,JAWA TIMUR,-7.1610621,111.6847204,"Begadon BEGADON, KECAMATAN GAYAM, KABUPATEN BOJONEGORO, PROVINSI JAWA TIMUR"
394,SISTEM PENERANGAN JALAN DESA BERBASIS PANEL SURYA DI DESA TANGGULANGIN KECAMATAN MONTONG KABUPATEN TUBAN JAWA TIMUR,2022-05-17,https://www.its.ac.id/news/2022/08/11/permudah-mobilisasi-kkn-its-terangi-jalan-di-pelosok-tuban/,d25e275db27b227b3fd0d93f1ace95a8,https://youtu.be/eYE4qxP54O4,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=d25e275db27b227b3fd0d93f1ace95a8,20212,TANGGULANGIN,Tanggulangin,MONTONG,KABUPATEN TUBAN,JAWA TIMUR,-7.0014038,111.766115,"Tanggulangin TANGGULANGIN, KECAMATAN MONTONG, KABUPATEN TUBAN, PROVINSI JAWA TIMUR"
528,STUDI PEMBUATAN GERABAH TEKNIK DASAR DAN KERAJINAN GERABAH,2022-08-20,https://nawacita.co/index.php/2023/06/16/mahasiswa-kkn-arsitektur-its-belajar-langsung-kerajinan-keramik-gerabah/,19c027c30cc0846b804c5a28a6fc9fb7,https://youtu.be/eIzr-I5P4ug,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=19c027c30cc0846b804c5a28a6fc9fb7,20221,SELOGABUS,Selogabus,PARENGAN,KABUPATEN TUBAN,JAWA TIMUR,-7.117817,111.8626535,"Selogabus SELOGABUS, KECAMATAN PARENGAN, KABUPATEN TUBAN, PROVINSI JAWA TIMUR"
128,"PEMBATASAN SOSIAL DI PASAR DENGAN PENG-KAVLINGAN TEMPAT PENJUAL DI DESA SIMOREJO, KECAMATAN WIDANG, KABUPATEN TUBAN",2020-08-17,,53d15a1605ee13162cb04a099dcc2f16,https://www.youtube.com/watch?v=Qonmp9-DBNM&amp;feature=youtu.be,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=53d15a1605ee13162cb04a099dcc2f16,20201,SIMOREJO,,WIDANG,KABUPATEN TUBAN,JAWA TIMUR,-7.0414896,112.1873222," SIMOREJO, KECAMATAN WIDANG, KABUPATEN TUBAN, PROVINSI JAWA TIMUR"
144,"Kuliah Kerja Nyata (KKN) Abmas PENINGKATAN POTENSI EKONOMI MASYARAKAT DESA PLIWETAN, KECAMATAN PALANG, KABUPATEN TUBAN MELALUI PEMBUATAN DAN PEMASARAN OLAHAN NUGGET IKAN SERTA PEMANFAATAN LIMBAH OLAHAN IKAN SEBAGAI ALTERNATIF PUPUK ORGANIK CAIR",2020-07-14,https://www.its.ac.id/search-result/?mssearch=KABUPATEN+TUBAN+MELALUI+PEMBUATAN+DAN+PEMASARAN+OLAHAN+NUGGET+IKAN+SERTA+PEMANFAATAN+LIMBAH&amp;msp=1&amp;mswhere=all,8ced723bec0000c15c45cfbfafaf8a58,https://www.youtube.com/watch?v=2QvUTglw_DE,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=8ced723bec0000c15c45cfbfafaf8a58,20201,PLIWETAN,,PALANG,KABUPATEN TUBAN,JAWA TIMUR,-6.9040154,112.1710838," PLIWETAN, KECAMATAN PALANG, KABUPATEN TUBAN, PROVINSI JAWA TIMUR"
542,Pelatihan Pengoperasian dan Pemeliharaan IPAL Air Limbah Bagi Pengelola IPAL di Tuban,2022-07-27,https://bloktuban.com/2022/10/09/its-surabaya-ikut-andil-tingkatkan-sanitasi-di-tuban/?m=0,733ac1845825f867b831edee5627a219,https://youtu.be/cbRoekZuQ90,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=733ac1845825f867b831edee5627a219,20221,GEDONGOMBO,Jl. Pahlawan No.10,SEMANDING,KABUPATEN TUBAN,JAWA TIMUR,-6.9114129,112.0794161,"Jl. Pahlawan No.10 GEDONGOMBO, KECAMATAN SEMANDING, KABUPATEN TUBAN, PROVINSI JAWA TIMUR"
349,PENINGKATAN SDM DAN PENGUATAN KEMANDIRIAN BLK- KOMUNITAS KEJURUSAN INFORMATIKA PONDOK PESANTREN AL-HIDAYAH,2021-07-15,https://www.its.ac.id/news/2021/10/13/kkn-abmas-its-bantu-tingkatkan-kualitas-pendidikan-santri/,3ff9fee04cb61a515e69f27fc8b8a23a,https://youtu.be/aMyKO3JzpJk,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=3ff9fee04cb61a515e69f27fc8b8a23a,20211,LAMONGREJO,Lamongrejo,NGIMBANG,KABUPATEN LAMONGAN,JAWA TIMUR,-7.1532012,112.5063837,"Lamongrejo LAMONGREJO, KECAMATAN NGIMBANG, KABUPATEN LAMONGAN, PROVINSI JAWA TIMUR"
308,PEMETAAN POTENSI UMKM UNTUK MENUNJANG  PROGRAM ONE VILLAGE ONE PRODUCT DI KABUPATEN  LAMONGAN,2021-06-19,https://www.its.ac.id/news/2021/12/23/maksimalkan-pengembangan-its-petakan-potensi-umkm-di-lamongan/,7f787745f84dfec1fe561d03fde3da3b,https://youtu.be/ITc26J1JIoE,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=7f787745f84dfec1fe561d03fde3da3b,20202,NGIMBANG,,NGIMBANG,KABUPATEN LAMONGAN,JAWA TIMUR,-7.278482670259644,112.21588283118292," NGIMBANG, KECAMATAN NGIMBANG, KABUPATEN LAMONGAN, PROVINSI JAWA TIMUR"
155,KKN Abmas Perancangan Website Desa Wisata Guna Mendukung Peningkatan Promosi Desa Wisata Gondanglor,2020-08-10,https://www.kompasiana.com/almiratita/5fb515b4d541df6dde39e392/potensi-produk-industri-desa-gondanglor?page=1,fd2dcf75c07500fc376165d44abe528d,https://www.youtube.com/watch?v=crsr9tCdwb8,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=fd2dcf75c07500fc376165d44abe528d,20201,GONDANG LOR,,SUGIO,KABUPATEN LAMONGAN,JAWA TIMUR,-7.2031542,112.2469649," GONDANG LOR, KECAMATAN SUGIO, KABUPATEN LAMONGAN, PROVINSI JAWA TIMUR"
171,KKN Abmas Pembuatan Standard Operating Procedures (SOP) Untuk Kesiapsiagaan Potensi Jebolnya Waduk Gondan,2020-04-02,https://www.kompasiana.com/chichikannisa/5a0097bca4b06809d8496ff4/tambang-timah-di-laut-bangka-belitung?page=all#sectionall,2ef723b9ad806dc86d8326cb964b747e,https://www.youtube.com/watch?v=XQIgCWuLlfo&amp;feature=youtu.be,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=2ef723b9ad806dc86d8326cb964b747e,20192,GONDANG LOR,,SUGIO,KABUPATEN LAMONGAN,JAWA TIMUR,-7.2031542,112.2469649," GONDANG LOR, KECAMATAN SUGIO, KABUPATEN LAMONGAN, PROVINSI JAWA TIMUR"
231,KKN Abmas PEMBUATAN STANDARD OPERATING PROCEDURES (SOP) UNTUK KESIAPSIAGAAN POTENSI JEBOLNYA WADUK GONDANG,2020-07-16,https://www.its.ac.id/news/2021/03/26/mahasiswa-kkn-its-ajak-masyarakat-siaga-waduk-jebol/,619f587f313fccb582f6ea7c34c3dfdc,https://www.youtube.com/watch?v=XQIgCWuLlfo,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=619f587f313fccb582f6ea7c34c3dfdc,20201,GONDANG LOR,,SUGIO,KABUPATEN LAMONGAN,JAWA TIMUR,-7.2031116,112.2469649," GONDANG LOR, KECAMATAN SUGIO, KABUPATEN LAMONGAN, PROVINSI JAWA TIMUR"
104,"KKN Covid19: KONTRIBUSI dan SINERGI BERSAMA MASYARAKAT MELAWAN COVID-19 DESA KEBALANDONO,KECAMATAN BABAT,KABUPATEN LAMONGAN",2020-04-16,https://www.its.ac.id/news/2020/05/27/kkn-model-baru-di-masa-pandemi-its-rekrut-relawan-desa/,56313b4cdc4ed8a6e54fae468774da91,https://youtu.be/E8w153Xb4cA,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=56313b4cdc4ed8a6e54fae468774da91,20192,KEBALANDONO,,BABAT,KABUPATEN LAMONGAN,JAWA TIMUR,-7.0941152,112.2191163," KEBALANDONO, KECAMATAN BABAT, KABUPATEN LAMONGAN, PROVINSI JAWA TIMUR"
407,Pemberdayaan Masyarakat Desa melalui Program DESA KASI (seDEkah SAmpah untuk KAyakan literaSI),2022-04-01,https://www.bangsaonline.com/berita/109924/prihatin-masalah-lingkungan-dan-sosial-mahasiswa-kkn-abmas-its-launching-program-ini-di-lamongan#.Y0bG9NMATDs.whatsapp,508c45972fafd8dc949c143df35e5a2b,https://www.youtube.com/watch?v=ETZ1fxUzdMw,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=508c45972fafd8dc949c143df35e5a2b,20212,WANAR,Wanar,PUCUK,KABUPATEN LAMONGAN,JAWA TIMUR,-7.124189,112.2527709,"Wanar WANAR, KECAMATAN PUCUK, KABUPATEN LAMONGAN, PROVINSI JAWA TIMUR"
353,"PENERAPAN TEKNOLOGI TEPAT GUNA TRAKTOR TANGAN BERTENAGA LISTRIK UNTUK MENINGKATKAN KETAHANAN PANGAN DI DESA WANAR, KECAMATAN PUCUK, KABUPATEN LAMONGAN",2021-08-01,https://kumparan.com/beritaanaksurabaya/bantu-petani- kelola-lahan-tim-dosen-its-buat-traktor-tangan-bertenaga-listrik-1x1AjZCZzYt,0f943b750fd11a4d4ff889388cd300bf,https://www.youtube.com/watch?v=yaFWeO_bw-Q,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=0f943b750fd11a4d4ff889388cd300bf,20211,WANAR,Wanar,PUCUK,KABUPATEN LAMONGAN,JAWA TIMUR,-7.124189,112.2527708,"Wanar WANAR, KECAMATAN PUCUK, KABUPATEN LAMONGAN, PROVINSI JAWA TIMUR"
19,"RELAWAN DESA ITS MELAWAN COVID-19 SINERGI BERSAMA MASYARAKAT MELAWAN COVID-19 DESA DEKET WETAN, KECAMATAN DEKET, KABUPATEN LAMONGAN",2020-04-16,https://www.its.ac.id/news/2020/05/27/kkn-model-baru-di-masa-pandemi-its-rekrut-relawan-desa/,8760a831a3d081e2c13f199258703168,https://youtu.be/YQCj9ae2_eI,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=8760a831a3d081e2c13f199258703168,20192,DEKET WETAN,,DEKET,KABUPATEN LAMONGAN,JAWA TIMUR,-7.1242069,112.4364143," DEKET WETAN, KECAMATAN DEKET, KABUPATEN LAMONGAN, PROVINSI JAWA TIMUR"
276,Rancang Bangun PoROF (Portable Reverse Osmosis Filter) Sebagai Upaya Penyediaan Air Bersih Saat dan Pasca Bencana Banjir di Kabupaten Gresik,2021-03-14,https://www.its.ac.id/news/2021/12/22/kolaborasi-bpbd-jatim-dan-its-atasi-krisis-air-bersih/,15820cd297f285e69f8a60b601c47f79,https://www.youtube.com/watch?v=C8c0N6VaBLY,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=15820cd297f285e69f8a60b601c47f79,20202,GAWEREJO,,KARANGBINANGUN,KABUPATEN LAMONGAN,JAWA TIMUR,-7.027780116088919,112.49401694986268," GAWEREJO, KECAMATAN KARANGBINANGUN, KABUPATEN LAMONGAN, PROVINSI JAWA TIMUR"
277,Deteksi Banjir Melalui Pemantauan Resapan Tanah Terhadap Curah Air Hujan Sebagai Early Warning,2021-05-21,https://www.its.ac.id/news/2021/12/22/kolaborasi-bpbd-jatim-dan-its-atasi-krisis-air-bersih/,78aecc68fcaf0267fc80055c316ae500,https://www.youtube.com/watch?v=-U2-q6FGriM,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=78aecc68fcaf0267fc80055c316ae500,20202,GAWEREJO,Sinan,KARANGBINANGUN,KABUPATEN LAMONGAN,JAWA TIMUR,-7.149185837566834,112.57221861395453,"Sinan GAWEREJO, KECAMATAN KARANGBINANGUN, KABUPATEN LAMONGAN, PROVINSI JAWA TIMUR"
250,Filter Alami Air Payau menjadi Air Bersih sebagai Upaya Pelatihan Penyediaan Air Bersih Darurat di Kecamatan Karangbinangun,2021-08-26,https://kumparan.com/eko-rian-fauzi/mahasiswa-itshibahkan-5-unit-filteruntuk-bantu-sediakan-air-bersih-di-lamongan-1wmtb5lzpIt,e82f482ec659c6fa68d784ae8f77b7d4,https://www.youtube.com/watch?v=KTtMRunAjsc,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=e82f482ec659c6fa68d784ae8f77b7d4,20211,GAWEREJO,,KARANGBINANGUN,KABUPATEN LAMONGAN,JAWA TIMUR,-7.041302871049558,112.49384208401983," GAWEREJO, KECAMATAN KARANGBINANGUN, KABUPATEN LAMONGAN, PROVINSI JAWA TIMUR"
469,ALAT PEMBERI PAKAN UDANG OTOMATIS PORTABEL BERBASIS  PANEL SURYA GUNA MEMBANTU PROSES BUDIDAYA TAMBAK  UDANG DI DESA TAMBAKPLOSO KABUPATEN LAMONGAN,2022-02-15,https://www.kliktimes.com/pendidikan/pr-7296185451/dorong-potensi-budi-daya-udang-tim-kkn-its-cipatakan-alat-pakan-otomatis,a7f7eb293682d44a83001d842d0a3a5f,https://youtu.be/wvIO7TlGm6E,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=a7f7eb293682d44a83001d842d0a3a5f,20212,TAMBAKPLOSO,Tambakploso,TURI,KABUPATEN LAMONGAN,JAWA TIMUR,-7.08695,112.395649,"Tambakploso TAMBAKPLOSO, KECAMATAN TURI, KABUPATEN LAMONGAN, PROVINSI JAWA TIMUR"
180,KKN Abmas PEMANFAATAN KARBON AKTIF DARI TEMPURUNG KELAPA SEBAGAI MEDIA FILTRASI AIR,2020-08-16,https://www.its.ac.id/news/2020/11/05/dosen-its-bantu-atasi-masakah-air-bersih-dilamongan/,84f6728ee5fb13394a3e3c6dbf822c74,https://www.youtube.com/watch?v=6LltDwEJNbg&amp;feature=youtu.be,https://data.its.ac.id/file_server_its/kkn_download.php?object_id=84f6728ee5fb13394a3e3c6dbf822c74,20201,SUMBERWUDI,,KARANG GENENG,KABUPATEN LAMONGAN,JAWA TIMUR,-7.0033131,112.3470802," SUMBERWUDI, KECAMATAN KARANG GENENG, KABUPATEN LAMONGAN, PROVINSI JAWA TIMUR"
